Date,Open ,High,Low,Close,Adj Close,Volume,Datetimes
"Jul 15, 2020",516.3,529,510.18,523.26,523.26,"10,066,700",2020-07-15
"Jul 16, 2020",526.48,535.54,504.36,527.39,527.39,"24,499,000",2020-07-16
"Jul 17, 2020",494.87,503.59,484.14,492.99,492.99,"24,991,400",2020-07-17
"Jul 20, 2020",489.14,504.5,484.2,502.41,502.41,"11,940,300",2020-07-20
"Jul 21, 2020",506,506.22,488.61,490.1,490.1,"9,113,700",2020-07-21
"Jul 22, 2020",492.19,497.2,487.2,489.82,489.82,"6,954,100",2020-07-22
"Jul 23, 2020",491.13,491.9,472.02,477.58,477.58,"7,722,000",2020-07-23
"Jul 24, 2020",468.77,487.17,467.54,480.45,480.45,"7,746,200",2020-07-24
"Jul 27, 2020",484.51,496.92,482.31,495.65,495.65,"7,863,100",2020-07-27
"Jul 28, 2020",496.02,497.79,487.76,488.51,488.51,"5,986,700",2020-07-28
"Jul 29, 2020",492.25,494.92,484.13,484.48,484.48,"6,611,800",2020-07-29
"Jul 30, 2020",480.71,488.35,477.51,485.8,485.8,"6,608,600",2020-07-30
"Jul 31, 2020",488.29,494.8,484.5,488.88,488.88,"5,916,300",2020-07-31
"Aug 3, 2020",490.86,503.09,490.23,498.62,498.62,"5,873,100",2020-08-03
"Aug 4, 2020",498.65,510.44,498.65,509.64,509.64,"5,608,000",2020-08-04
"Aug 5, 2020",508.68,510.1,501.2,502.11,502.11,"4,308,200",2020-08-05
"Aug 6, 2020",504.11,510.82,498.7,509.08,509.08,"3,725,900",2020-08-06
"Aug 7, 2020",505.45,508.29,486.68,494.73,494.73,"5,910,300",2020-08-07
"Aug 10, 2020",493.35,497.46,478.63,483.38,483.38,"4,691,200",2020-08-10
"Aug 11, 2020",479.75,480.92,466.55,466.93,466.93,"7,329,200",2020-08-11
"Aug 12, 2020",471.34,482.49,470.18,475.47,475.47,"5,439,200",2020-08-12
"Aug 13, 2020",478.4,484.45,476.45,481.33,481.33,"3,008,900",2020-08-13
"Aug 14, 2020",482.82,488.33,480.21,482.68,482.68,"2,943,500",2020-08-14
"Aug 17, 2020",484.19,486.24,479.1,482.35,482.35,"2,423,500",2020-08-17
"Aug 18, 2020",484.35,495.3,482.8,491.87,491.87,"3,505,500",2020-08-18
"Aug 19, 2020",493.93,494.5,483.5,484.53,484.53,"3,156,200",2020-08-19
"Aug 20, 2020",484.69,498.94,483.89,497.9,497.9,"5,132,500",2020-08-20
"Aug 21, 2020",496.46,498.13,490,492.31,492.31,"3,921,300",2020-08-21
"Aug 24, 2020",495.44,501,483.16,488.81,488.81,"4,762,200",2020-08-24
"Aug 25, 2020",488.19,492.47,485.09,490.58,490.58,"5,727,700",2020-08-25
"Aug 26, 2020",492.5,549.04,492.08,547.53,547.53,"20,373,700",2020-08-26
"Aug 27, 2020",537.78,541,521.25,526.27,526.27,"9,062,900",2020-08-27
"Aug 28, 2020",532,539,522,523.89,523.89,"4,417,500",2020-08-28
"Aug 31, 2020",521.16,531.99,517.58,529.56,529.56,"4,941,400",2020-08-31
"Sep 1, 2020",532.6,557.39,532.45,556.55,556.55,"9,572,700",2020-09-01
"Sep 2, 2020",553.78,556.5,537.37,552.84,552.84,"5,886,900",2020-09-02
"Sep 3, 2020",545,554,521.32,525.75,525.75,"9,071,100",2020-09-03
"Sep 4, 2020",520.18,527.36,485.98,516.05,516.05,"8,270,100",2020-09-04
"Sep 8, 2020",498.4,522,495,507.02,507.02,"5,572,700",2020-09-08
"Sep 9, 2020",519.21,520,492.57,500.19,500.19,"6,848,100",2020-09-09
"Sep 10, 2020",503.35,506.29,478.84,480.67,480.67,"6,240,200",2020-09-10
"Sep 11, 2020",486.49,493.73,476.81,482.03,482.03,"5,035,200",2020-09-11
"Sep 14, 2020",480.62,488.99,471.3,476.26,476.26,"7,359,100",2020-09-14
"Sep 15, 2020",484,497.47,481.63,495.99,495.99,"5,337,000",2020-09-15
"Sep 16, 2020",499.99,504.66,483.31,483.86,483.86,"4,394,900",2020-09-16
"Sep 17, 2020",475.16,478.4,463.27,470.2,470.2,"5,379,300",2020-09-17
"Sep 18, 2020",472.51,479.4,458.6,469.96,469.96,"6,717,700",2020-09-18
"Sep 21, 2020",467.69,487.78,466.32,487.35,487.35,"5,457,500",2020-09-21
"Sep 22, 2020",489.01,491.82,479.26,491.17,491.17,"3,482,300",2020-09-22
"Sep 23, 2020",491.04,491.04,469,470.61,470.61,"3,726,400",2020-09-23
"Sep 24, 2020",470.53,477,467.82,473.08,473.08,"3,727,200",2020-09-24
"Sep 25, 2020",474.39,484.87,468.03,482.88,482.88,"3,769,400",2020-09-25
"Sep 28, 2020",489.11,492,477.88,490.65,490.65,"4,773,500",2020-09-28
"Sep 29, 2020",489.5,496.29,486.53,493.48,493.48,"3,541,500",2020-09-29
"Sep 30, 2020",492.57,504.63,489.27,500.03,500.03,"4,634,100",2020-09-30
"Oct 1, 2020",506.03,529.55,503.6,527.51,527.51,"8,153,700",2020-10-01
"Oct 2, 2020",516.43,526.37,502.7,503.06,503.06,"6,071,200",2020-10-02
"Oct 5, 2020",506.8,520.99,501.7,520.65,520.65,"4,088,100",2020-10-05
"Oct 6, 2020",518.72,521.82,504.16,505.87,505.87,"4,199,000",2020-10-06
"Oct 7, 2020",518,536.49,515.82,534.66,534.66,"7,988,700",2020-10-07
"Oct 8, 2020",533.48,535,524.15,531.79,531.79,"5,386,500",2020-10-08
"Oct 9, 2020",537.83,544.28,535,539.44,539.44,"4,781,300",2020-10-09
"Oct 12, 2020",548.81,551.81,538.24,539.81,539.81,"5,391,100",2020-10-12
"Oct 13, 2020",540.56,557.65,537.2,554.09,554.09,"5,602,500",2020-10-13
"Oct 14, 2020",562.61,572.49,541,541.45,541.45,"9,499,000",2020-10-14
"Oct 15, 2020",545.52,551.22,535.1,541.94,541.94,"5,113,100",2020-10-15
"Oct 16, 2020",549.5,554.33,530.03,530.79,530.79,"6,347,400",2020-10-16
"Oct 19, 2020",537.07,541.8,525.38,530.72,530.72,"7,567,500",2020-10-19
"Oct 20, 2020",528.14,533.78,522.26,525.42,525.42,"10,047,200",2020-10-20
"Oct 21, 2020",501.03,506.85,488.25,489.05,489.05,"17,405,700",2020-10-21
"Oct 22, 2020",494.69,495.14,482,485.23,485.23,"6,997,900",2020-10-22
"Oct 23, 2020",488.11,490.06,481.35,488.28,488.28,"4,927,900",2020-10-23
"Oct 26, 2020",487.03,496.82,478.9,488.24,488.24,"6,186,100",2020-10-26
"Oct 27, 2020",490.01,490.49,482.93,488.93,488.93,"3,627,200",2020-10-27
"Oct 28, 2020",486.36,494,483.28,486.24,486.24,"5,992,700",2020-10-28
"Oct 29, 2020",488.5,513.9,479.34,504.21,504.21,"11,120,700",2020-10-29
"Oct 30, 2020",502.01,505.88,472.21,475.74,475.74,"7,807,900",2020-10-30
"Nov 2, 2020",478.87,486.3,475,484.12,484.12,"4,408,200",2020-11-02
"Nov 3, 2020",484.93,495.31,478.76,487.22,487.22,"3,690,200",2020-11-03
"Nov 4, 2020",495.36,507.73,493.98,496.95,496.95,"5,137,300",2020-11-04
"Nov 5, 2020",506.56,518.73,503.45,513.76,513.76,"5,372,800",2020-11-05
"Nov 6, 2020",515,515.21,502.51,514.73,514.73,"4,236,300",2020-11-06
"Nov 9, 2020",485.54,495.85,467.26,470.5,470.5,"10,419,700",2020-11-09
"Nov 10, 2020",470.95,484.6,463.41,480.24,480.24,"8,306,100",2020-11-10
"Nov 11, 2020",483,491.68,478.26,490.76,490.76,"5,460,500",2020-11-11
"Nov 12, 2020",491,496.52,480.43,486.77,486.77,"5,063,700",2020-11-12
"Nov 13, 2020",486.77,488.94,477.8,482.84,482.84,"3,002,700",2020-11-13
"Nov 16, 2020",480,485.58,477.3,479.1,479.1,"3,953,600",2020-11-16
"Nov 17, 2020",480.12,487.51,478.85,480.63,480.63,"3,698,100",2020-11-17
"Nov 18, 2020",481.95,488.61,477.72,481.79,481.79,"3,629,200",2020-11-18
"Nov 19, 2020",482,487.8,480.47,484.67,484.67,"2,254,700",2020-11-19
"Nov 20, 2020",485.22,494.76,481.57,488.24,488.24,"4,253,400",2020-11-20
"Nov 23, 2020",490.46,491.15,475.84,476.62,476.62,"5,416,600",2020-11-23
"Nov 24, 2020",478.84,484.05,475.89,482.88,482.88,"3,550,500",2020-11-24
"Nov 25, 2020",485.13,486.9,478.92,485,485,"3,598,600",2020-11-25
"Nov 27, 2020",486.58,493.25,481.85,491.36,491.36,"2,805,800",2020-11-27
"Nov 30, 2020",490.08,492.55,481.27,490.7,490.7,"3,530,900",2020-11-30
"Dec 1, 2020",492.34,509.47,491.98,504.58,504.58,"5,052,700",2020-12-01
"Dec 2, 2020",501.62,506.8,493.5,503.38,503.38,"3,028,400",2020-12-02
"Dec 3, 2020",502.99,508.77,496.04,497.52,497.52,"2,826,100",2020-12-03
"Dec 4, 2020",497.5,504.5,493.64,498.31,498.31,"3,666,200",2020-12-04
"Dec 7, 2020",500.01,517.76,497.77,515.78,515.78,"4,289,300",2020-12-07
"Dec 8, 2020",517.9,521.49,505.55,512.66,512.66,"4,229,000",2020-12-08
"Dec 9, 2020",510.53,514.5,491.29,493.6,493.6,"4,178,800",2020-12-09
"Dec 10, 2020",494.56,503.77,492.91,501.09,501.09,"3,018,200",2020-12-10
"Dec 11, 2020",495,503.34,494.85,503.22,503.22,"3,210,900",2020-12-11
"Dec 14, 2020",505.44,524.16,501.18,522.42,522.42,"5,770,400",2020-12-14
"Dec 15, 2020",518.5,524.7,513.56,519.78,519.78,"3,394,900",2020-12-15
"Dec 16, 2020",520.11,527.38,517.69,524.83,524.83,"3,682,400",2020-12-16
"Dec 17, 2020",529,535.49,526.44,532.9,532.9,"3,193,400",2020-12-17
"Dec 18, 2020",533.2,536.37,526.02,534.45,534.45,"4,502,700",2020-12-18
"Dec 21, 2020",530.05,532.62,521.15,528.91,528.91,"3,894,000",2020-12-21
"Dec 22, 2020",527.69,530.4,520.5,527.33,527.33,"1,906,600",2020-12-22
"Dec 23, 2020",524.76,526.32,514.2,514.48,514.48,"2,393,200",2020-12-23
"Dec 24, 2020",515.12,519.35,512.21,513.97,513.97,"1,144,000",2020-12-24
"Dec 28, 2020",516.43,523.66,507.13,519.12,519.12,"2,891,900",2020-12-28
"Dec 29, 2020",519.9,536.55,515.48,530.87,530.87,"4,022,400",2020-12-29
"Dec 30, 2020",530.13,533.26,523.69,524.59,524.59,"1,876,300",2020-12-30
"Dec 31, 2020",525.53,545.5,523.15,540.73,540.73,"5,392,300",2020-12-31
"Jan 4, 2021",539,540.8,515.09,522.86,522.86,"4,444,400",2021-01-04
"Jan 5, 2021",521.55,526.78,515.89,520.8,520.8,"3,133,900",2021-01-05
"Jan 6, 2021",511.97,513.1,499.5,500.49,500.49,"5,346,200",2021-01-06
"Jan 7, 2021",508.28,516.44,506.42,508.89,508.89,"3,686,400",2021-01-07
"Jan 8, 2021",511.31,513.24,504.51,510.4,510.4,"2,973,900",2021-01-08
"Jan 11, 2021",507.84,510.73,497.95,499.1,499.1,"3,806,200",2021-01-11
"Jan 12, 2021",500,501.09,485.67,494.25,494.25,"5,990,400",2021-01-12
"Jan 13, 2021",495.5,512.35,493.01,507.79,507.79,"5,032,100",2021-01-13
"Jan 14, 2021",507.35,514.5,499.58,500.86,500.86,"4,177,400",2021-01-14
"Jan 15, 2021",500,506.32,495.1,497.98,497.98,"5,895,800",2021-01-15
"Jan 19, 2021",501,509.25,493.54,501.77,501.77,"12,315,800",2021-01-19
"Jan 20, 2021",565.42,593.29,556.86,586.34,586.34,"32,637,500",2021-01-20
"Jan 21, 2021",582.45,588.75,570.4,579.84,579.84,"11,802,100",2021-01-21
"Jan 22, 2021",582.1,583.99,564.35,565.17,565.17,"7,550,800",2021-01-22
"Jan 25, 2021",567,569.75,548.65,556.78,556.78,"7,207,300",2021-01-25
"Jan 26, 2021",554.73,567.99,554.06,561.93,561.93,"5,023,800",2021-01-26
"Jan 27, 2021",550.71,556.42,515.73,523.28,523.28,"8,670,300",2021-01-27
"Jan 28, 2021",535.88,553.15,530.74,538.6,538.6,"5,969,000",2021-01-28
"Jan 29, 2021",538,541,530.18,532.39,532.39,"4,325,300",2021-01-29
"Feb 1, 2021",536.79,545.06,531.73,539.04,539.04,"3,547,500",2021-02-01
"Feb 2, 2021",542.01,555.48,538.93,548.16,548.16,"3,767,600",2021-02-02
"Feb 3, 2021",550.17,550.48,538.24,539.45,539.45,"3,172,300",2021-02-03
"Feb 4, 2021",539.81,559.48,537.51,552.16,552.16,"5,164,500",2021-02-04
"Feb 5, 2021",552.26,554.44,545.48,550.79,550.79,"2,376,200",2021-02-05
"Feb 8, 2021",555,555,543.7,547.92,547.92,"2,791,700",2021-02-08
"Feb 9, 2021",546,566,543,559.07,559.07,"3,703,500",2021-02-09
"Feb 10, 2021",562.5,566.65,553.46,563.59,563.59,"3,991,300",2021-02-10
"Feb 11, 2021",564.44,565.93,554.22,557.59,557.59,"2,730,600",2021-02-11
"Feb 12, 2021",556.94,561.25,550.85,556.52,556.52,"2,197,100",2021-02-12
"Feb 16, 2021",557.29,563.63,552.73,557.28,557.28,"2,624,100",2021-02-16
"Feb 17, 2021",550.99,555.25,543.03,551.34,551.34,"2,069,600",2021-02-17
"Feb 18, 2021",549,550,538.23,548.22,548.22,"2,456,200",2021-02-18
"Feb 19, 2021",548,548.99,538.81,540.22,540.22,"2,841,500",2021-02-19
"Feb 22, 2021",534.99,541.79,530.79,533.78,533.78,"3,078,600",2021-02-22
"Feb 23, 2021",525,548.54,518.28,546.15,546.15,"4,136,500",2021-02-23
"Feb 24, 2021",539.8,556.85,539.07,553.41,553.41,"3,245,000",2021-02-24
"Feb 25, 2021",550.27,556.48,535.75,546.7,546.7,"4,252,900",2021-02-25
"Feb 26, 2021",546.51,553.09,538,538.85,538.85,"3,755,600",2021-02-26
"Mar 1, 2021",545.57,552.14,542,550.64,550.64,"3,041,400",2021-03-01
"Mar 2, 2021",553.34,556.99,546.02,547.82,547.82,"3,042,200",2021-03-02
"Mar 3, 2021",545.93,548.01,517.81,520.7,520.7,"5,362,400",2021-03-03
"Mar 4, 2021",521.5,531.5,507.68,511.29,511.29,"5,034,800",2021-03-04
"Mar 5, 2021",511.98,517.76,498.79,516.39,516.39,"5,070,000",2021-03-05
"Mar 8, 2021",514.46,518.84,492.85,493.33,493.33,"3,981,800",2021-03-08
"Mar 9, 2021",507.31,513.11,503.82,506.44,506.44,"3,470,000",2021-03-09
"Mar 10, 2021",513.5,518.97,504.25,504.54,504.54,"3,771,500",2021-03-10
"Mar 11, 2021",512.2,530.24,510.71,523.06,523.06,"4,714,500",2021-03-11
"Mar 12, 2021",512.5,526.51,506.59,518.02,518.02,"3,981,700",2021-03-12
"Mar 15, 2021",516.32,520.73,508.03,520.25,520.25,"3,484,300",2021-03-15
"Mar 16, 2021",524.47,533.42,523.21,524.03,524.03,"3,238,900",2021-03-16
"Mar 17, 2021",522,528.37,514.3,524.44,524.44,"2,817,400",2021-03-17
"Mar 18, 2021",516.4,517.9,503.85,504.79,504.79,"4,094,500",2021-03-18
"Mar 19, 2021",504.96,513.19,501.63,512.18,512.18,"4,386,400",2021-03-19
"Mar 22, 2021",509.13,529.31,509.13,523.11,523.11,"3,360,600",2021-03-22
"Mar 23, 2021",529.87,543.12,529.4,535.09,535.09,"5,583,500",2021-03-23
"Mar 24, 2021",533.78,534.42,520,520.81,520.81,"4,102,200",2021-03-24
"Mar 25, 2021",516.99,518.53,497,502.86,502.86,"4,926,800",2021-03-25
"Mar 26, 2021",502.82,508.72,496.68,508.05,508.05,"3,467,800",2021-03-26
"Mar 29, 2021",505.66,518,504.4,513.95,513.95,"3,330,000",2021-03-29
"Mar 30, 2021",510.51,514.41,506.91,513.39,513.39,"2,418,100",2021-03-30
"Mar 31, 2021",515.67,528.13,515.44,521.66,521.66,"3,503,100",2021-03-31
"Apr 1, 2021",529.93,540.5,527.03,539.42,539.42,"3,938,600",2021-04-01
"Apr 5, 2021",540.01,542.85,529.23,540.67,540.67,"3,355,900",2021-04-05
"Apr 6, 2021",544.81,554.17,543.3,544.53,544.53,"3,474,200",2021-04-06
"Apr 7, 2021",543.5,549.64,541.45,546.99,546.99,"2,151,300",2021-04-07
"Apr 8, 2021",551.13,556.9,547.57,554.58,554.58,"4,309,800",2021-04-08
"Apr 9, 2021",552.69,556.9,547.11,555.31,555.31,"2,894,000",2021-04-09
"Apr 12, 2021",551.05,557.98,549.58,552.78,552.78,"2,944,100",2021-04-12
"Apr 13, 2021",557,559.75,550.3,553.73,553.73,"2,720,300",2021-04-13
"Apr 14, 2021",554.87,554.87,538.53,540.02,540.02,"3,740,300",2021-04-14
"Apr 15, 2021",544.17,553.49,542.66,549.22,549.22,"3,139,100",2021-04-15
"Apr 16, 2021",550.54,551.98,539.51,546.54,546.54,"3,209,100",2021-04-16
"Apr 19, 2021",546.9,556.44,545.53,554.44,554.44,"4,288,700",2021-04-19
"Apr 20, 2021",554.42,563.56,546.3,549.57,549.57,"11,257,600",2021-04-20
"Apr 21, 2021",508,515.46,503.6,508.9,508.9,"22,897,400",2021-04-21
"Apr 22, 2021",513.82,513.96,500.55,508.78,508.78,"9,061,100",2021-04-22
"Apr 23, 2021",509.01,509.7,500.7,505.55,505.55,"7,307,700",2021-04-23
"Apr 26, 2021",506.76,510.48,503,510.3,510.3,"4,388,800",2021-04-26
"Apr 27, 2021",512.62,512.99,504.58,505.55,505.55,"3,761,300",2021-04-27
"Apr 28, 2021",505.2,508.4,503.34,506.52,506.52,"3,193,000",2021-04-28
"Apr 29, 2021",507.6,509.29,499,509,509,"5,127,800",2021-04-29
"Apr 30, 2021",505,514.55,505,513.47,513.47,"4,413,200",2021-04-30
"May 3, 2021",512.65,518.95,505.2,509.11,509.11,"4,091,900",2021-05-03
"May 4, 2021",510.78,511.63,496.79,503.18,503.18,"4,349,500",2021-05-04
"May 5, 2021",504.99,507.78,494.63,496.08,496.08,"3,129,400",2021-05-05
"May 6, 2021",495.99,499.55,491.37,499.55,499.55,"3,783,700",2021-05-06
"May 7, 2021",504.62,508.55,501.12,503.84,503.84,"3,132,800",2021-05-07
"May 10, 2021",502,503.15,486.11,486.69,486.69,"5,131,600",2021-05-10
"May 11, 2021",479.75,497.99,478.63,495.08,495.08,"4,401,000",2021-05-11
"May 12, 2021",486.83,493.54,482.7,484.98,484.98,"4,121,500",2021-05-12
"May 13, 2021",489.13,490.78,482.71,486.66,486.66,"2,712,500",2021-05-13
"May 14, 2021",487.86,494.85,486.59,493.37,493.37,"2,882,500",2021-05-14
"May 17, 2021",485.59,492.71,482.81,488.94,488.94,"2,705,200",2021-05-17
"May 18, 2021",488.4,493.48,486.19,486.28,486.28,"2,350,500",2021-05-18
"May 19, 2021",481.63,488.57,478.54,487.7,487.7,"3,349,900",2021-05-19
"May 20, 2021",489.55,502.7,488.98,501.67,501.67,"3,721,200",2021-05-20
"May 21, 2021",503.12,505.4,497.26,497.89,497.89,"3,322,900",2021-05-21
"May 24, 2021",501.05,504.25,499.51,502.9,502.9,"2,412,600",2021-05-24
"May 25, 2021",506,506.37,499.22,501.34,501.34,"2,699,500",2021-05-25
"May 26, 2021",502.34,504.14,500.5,502.36,502.36,"2,465,300",2021-05-26
"May 27, 2021",501.8,505.1,498.54,503.86,503.86,"3,253,800",2021-05-27
"May 28, 2021",504.4,511.76,502.53,502.81,502.81,"2,910,300",2021-05-28
"Jun 1, 2021",504.01,505.41,497.74,499.08,499.08,"2,482,600",2021-06-01
"Jun 2, 2021",499.82,503.22,495.82,499.24,499.24,"2,269,000",2021-06-02
"Jun 3, 2021",495.19,496.66,487.25,489.43,489.43,"3,887,400",2021-06-03
"Jun 4, 2021",492,501.86,490.95,494.74,494.74,"3,160,500",2021-06-04
"Jun 7, 2021",492.92,496.7,490.55,494.66,494.66,"2,791,900",2021-06-07
"Jun 8, 2021",497,498.82,489.37,492.39,492.39,"2,374,000",2021-06-08
"Jun 9, 2021",494.5,496.09,484.65,485.81,485.81,"3,055,000",2021-06-09
"Jun 10, 2021",487.17,490.21,482.14,487.27,487.27,"4,382,900",2021-06-10
"Jun 11, 2021",490,491.41,487.78,488.77,488.77,"3,124,000",2021-06-11
"Jun 14, 2021",489.68,503.5,486.91,499.89,499.89,"4,400,200",2021-06-14
"Jun 15, 2021",501.23,501.23,490.4,491.9,491.9,"3,104,100",2021-06-15
"Jun 16, 2021",495,496.46,486.28,492.41,492.41,"3,533,200",2021-06-16
"Jun 17, 2021",490.25,501.8,490.15,498.34,498.34,"3,198,300",2021-06-17
"Jun 18, 2021",496.4,504.49,495.24,500.77,500.77,"5,197,600",2021-06-18
"Jun 21, 2021",501.64,502.05,492.28,497,497,"5,277,300",2021-06-21
"Jun 22, 2021",498.54,513.55,495.8,508.82,508.82,"5,809,300",2021-06-22
"Jun 23, 2021",508.48,516.63,508.2,512.74,512.74,"3,944,800",2021-06-23
"Jun 24, 2021",517.96,520.96,514.4,518.06,518.06,"3,361,200",2021-06-24
"Jun 25, 2021",528.84,533.06,525,527.07,527.07,"5,299,100",2021-06-25
"Jun 28, 2021",528.12,533.94,524.56,533.03,533.03,"2,820,200",2021-06-28
"Jun 29, 2021",533.55,536.13,528.57,533.5,533.5,"2,314,600",2021-06-29
"Jun 30, 2021",534.06,534.38,526.82,528.21,528.21,"2,773,400",2021-06-30
"Jul 1, 2021",525.72,537.04,525.72,533.54,533.54,"2,805,400",2021-07-01
"Jul 2, 2021",535.5,538.54,529.39,533.98,533.98,"1,975,500",2021-07-02
"Jul 6, 2021",533,542.86,533,541.64,541.64,"2,775,100",2021-07-06
"Jul 7, 2021",544.24,544.64,531.66,535.96,535.96,"2,722,500",2021-07-07
"Jul 8, 2021",530.93,535.5,529.09,530.76,530.76,"3,269,000",2021-07-08
"Jul 9, 2021",531,538.26,528.58,535.98,535.98,"2,777,200",2021-07-09
"Jul 12, 2021",540.3,540.65,532.92,537.31,537.31,"1,780,700",2021-07-12
"Jul 13, 2021",535.76,545.33,535.76,540.68,540.68,"2,751,600",2021-07-13
"Jul 14, 2021",541.01,554.1,541.01,547.95,547.95,"4,659,500",2021-07-14
"Jul 15, 2021",553.97,557.54,538.2,542.95,542.95,"5,713,900",2021-07-15
"Jul 16, 2021",541.81,544.06,527.05,530.31,530.31,"3,442,100",2021-07-16
"Jul 19, 2021",526.05,534.91,522.24,532.28,532.28,"3,885,800",2021-07-19
"Jul 20, 2021",526.07,536.64,520.3,531.05,531.05,"6,930,400",2021-07-20
"Jul 21, 2021",526.13,530.99,505.61,513.63,513.63,"11,906,800",2021-07-21
"Jul 22, 2021",510.21,513.68,507,511.77,511.77,"4,328,100",2021-07-22
"Jul 23, 2021",512.16,517.41,504.66,515.41,515.41,"3,820,500",2021-07-23
"Jul 26, 2021",514.38,521.13,509.01,516.49,516.49,"2,254,500",2021-07-26
"Jul 27, 2021",518.08,521.95,512.05,518.91,518.91,"2,759,000",2021-07-27
"Jul 28, 2021",521.82,524.47,516.98,519.3,519.3,"2,390,500",2021-07-28
"Jul 29, 2021",519.96,520.78,513.79,514.25,514.25,"1,736,000",2021-07-29
"Jul 30, 2021",512.69,519.79,510.96,517.57,517.57,"2,537,100",2021-07-30
"Aug 2, 2021",519,519.85,510.51,515.15,515.15,"2,096,600",2021-08-02
"Aug 3, 2021",514.39,515.63,505.37,510.82,510.82,"2,579,400",2021-08-03
"Aug 4, 2021",513,517.98,510.37,517.35,517.35,"2,039,400",2021-08-04
"Aug 5, 2021",517.13,525.41,514.02,524.89,524.89,"2,556,700",2021-08-05
"Aug 6, 2021",524,526.84,519.39,520.55,520.55,"1,919,800",2021-08-06
"Aug 9, 2021",521.15,522.67,517.99,519.97,519.97,"1,367,800",2021-08-09
"Aug 10, 2021",520,520.79,512.97,515.84,515.84,"1,960,500",2021-08-10
"Aug 11, 2021",517,519.57,509.77,512.4,512.4,"1,673,900",2021-08-11
"Aug 12, 2021",511.86,513,507.2,510.72,510.72,"1,685,700",2021-08-12
"Aug 13, 2021",512.64,521.44,511.51,515.92,515.92,"2,177,700",2021-08-13
"Aug 16, 2021",515.24,523.38,512.3,517.92,517.92,"2,032,800",2021-08-16
"Aug 17, 2021",515.47,520.79,514.2,518.91,518.91,"2,309,800",2021-08-17
"Aug 18, 2021",520,526.38,518.65,521.87,521.87,"2,582,000",2021-08-18
"Aug 19, 2021",522.74,548.39,521.87,543.71,543.71,"7,497,300",2021-08-19
"Aug 20, 2021",545.09,551.39,539.1,546.88,546.88,"3,776,400",2021-08-20
"Aug 23, 2021",545.98,555.55,543.74,553.33,553.33,"2,602,000",2021-08-23
"Aug 24, 2021",551.48,555.31,549.27,553.41,553.41,"2,109,500",2021-08-24
"Aug 25, 2021",550.16,552.84,545.45,547.58,547.58,"2,065,600",2021-08-25
"Aug 26, 2021",546.16,552.6,545.9,550.12,550.12,"1,595,500",2021-08-26
"Aug 27, 2021",551.6,564.17,549.25,558.92,558.92,"3,252,600",2021-08-27
"Aug 30, 2021",557.25,567.16,556.45,566.18,566.18,"2,434,800",2021-08-30
"Aug 31, 2021",566.12,569.48,561.61,569.19,569.19,"2,431,900",2021-08-31
"Sep 1, 2021",569,591,569,582.07,582.07,"5,626,200",2021-09-01
"Sep 2, 2021",583.68,598.76,583.68,588.55,588.55,"6,179,900",2021-09-02
"Sep 3, 2021",585.8,591.88,583.14,590.53,590.53,"2,681,200",2021-09-03
"Sep 7, 2021",594.69,613.85,593.99,606.71,606.71,"5,821,400",2021-09-07
"Sep 8, 2021",603.84,615.6,595.71,606.05,606.05,"5,424,500",2021-09-08
"Sep 9, 2021",606.47,609.44,596.55,597.54,597.54,"2,954,200",2021-09-09
"Sep 10, 2021",598.16,609.45,593.67,598.72,598.72,"3,950,800",2021-09-10
"Sep 13, 2021",598.57,598.57,582.78,589.29,589.29,"3,062,900",2021-09-13
"Sep 14, 2021",584.89,587.28,575.56,577.76,577.76,"3,457,000",2021-09-14
"Sep 15, 2021",578.17,584.62,575.37,582.87,582.87,"2,755,600",2021-09-15
"Sep 16, 2021",584.3,587.48,577.72,586.5,586.5,"1,832,000",2021-09-16
"Sep 17, 2021",587.85,590.28,580.85,589.35,589.35,"4,145,100",2021-09-17
"Sep 20, 2021",586.79,591.53,568.08,575.43,575.43,"3,732,200",2021-09-20
"Sep 21, 2021",578.31,581.88,569.37,573.14,573.14,"2,250,900",2021-09-21
"Sep 22, 2021",579.69,595.65,579.69,590.65,590.65,"4,021,800",2021-09-22
"Sep 23, 2021",590.79,599.32,589.13,593.26,593.26,"2,526,200",2021-09-23
"Sep 24, 2021",592.5,592.98,583.64,592.39,592.39,"2,126,200",2021-09-24
"Sep 27, 2021",587.95,593.58,576.93,592.64,592.64,"2,504,700",2021-09-27
"Sep 28, 2021",589,599.54,580.16,583.85,583.85,"4,431,100",2021-09-28
"Sep 29, 2021",589.01,609.88,588.01,599.06,599.06,"6,221,000",2021-09-29
"Sep 30, 2021",608.05,619,608.05,610.34,610.34,"6,612,600",2021-09-30
"Oct 1, 2021",604.24,614.99,597.51,613.15,613.15,"4,090,800",2021-10-01
"Oct 4, 2021",613.39,626.13,594.68,603.35,603.35,"4,995,900",2021-10-04
"Oct 5, 2021",606.94,640.39,606.89,634.81,634.81,"9,534,300",2021-10-05
"Oct 6, 2021",628.18,639.87,626.36,639.1,639.1,"4,580,400",2021-10-06
"Oct 7, 2021",642.23,646.84,630.45,631.85,631.85,"3,556,900",2021-10-07
"Oct 8, 2021",634.17,643.8,630.86,632.66,632.66,"3,272,100",2021-10-08
"Oct 11, 2021",633.2,639.42,626.78,627.04,627.04,"2,862,500",2021-10-11
"Oct 12, 2021",633.02,637.66,621.99,624.94,624.94,"3,227,300",2021-10-12
